['682716753374351360', 'person', 'wine', 'holding', 'fruit', 'picture']
['930531315031662593', 'man', 'green', 'tennis', 'holding', 'shirt']
['930549420613136384', 'sign', 'street', 'signs', 'black', 'pole']
['930590969514397696', 'apple', 'table', 'like', 'apples', 'air']
['930613889301123072', 'green', 'sky', 'airplane', 'commercial', 'plane']
['930640067655282689', 'man', 'water', 'person', 'air', 'standing']
['930657396560625664', 'sign', 'street', 'signs', 'road', 'writing']
['930684722119835648', 'man', 'woman', 'white', 'person', 'wearing']
['930699697358073863', 'sign', 'wii', 'air', 'player', 'game']
['930702986195750912', 'woman', 'pink', 'holding', 'man', 'wearing']
['930705307650715649', 'cat', 'keyboard', 'sign', 'book', 'hat']
['930715767275913216', 'man', 'yellow', 'shirt', 'wearing', 'blue']
['930723647165272064', 'sign', 'writing', 'wall', 'turn', 'blue']
['930751363654537216', 'room', 'kitchen', 'woman', 'white', 'sitting']
['930763302287712256', 'sign', 'white', 'street', 'writing', 'says']
['930764557043220481', 'holding', 'woman', 'smiling', 'white', 'photo']
['930770279348961280', 'man', 'smiling', 'tie', 'shirt', 'camera']
['930804195342643201', 'man', 'hat', 'wearing', 'tie', 'shirt']
['930809773536284672', 'cat', 'sitting', 'standing', 'legs', 'mirror']
['930820069688512513', 'laying', 'keyboard', 'laptop', 'sitting', 'man']
['930837616240427009', 'remote', 'book', 'controllers', 'picture', 'cell']
['930854283746119680', 'white', 'black', 'holding', 'wearing', 'toilet']
['930858313251803138', 'people', 'man', 'cell', 'woman', 'phone']
['930859424037474304', 'sign', 'sky', 'white', 'sitting', 'black']
['930873615146303488', 'keyboard', 'writing', 'white', 'paper', 'close']
['930881225627074560', 'white', 'sign', 'parking', 'sitting', 'picture']
['930899821820604422', 'sign', 'says', 'street', 'writing', 'turn']
['930902037549629440', 'keyboard', 'table', 'sign', 'sitting', 'book']
['930918866783318016', 'man', 'keyboard', 'laptop', 'suit', 'black']
['930941769579102209', 'woman', 'man', 'cell', 'phone', 'sitting']
['930953398404440064', 'man', 'boat', 'smiling', 'standing', 'table']
['930985649028571137', 'man', 'men', 'suits', 'standing', 'talking']
['931002415498911744', 'woman', 'phone', 'standing', 'cell', 'talking']
['931010808493981696', 'cat', 'sitting', 'black', 'laying', 'laptop']
['931031750100127749', 'display', 'window', 'lit', 'shelves', 'case']
['931056706448216064', 'keyboard', 'mouse', 'sitting', 'black', 'close']
['931062242946310149', 'picture', 'player', 'sitting', 'white', 'lines']
['931164042491699200', 'white', 'snow', 'standing', 'line', 'fence']
['931183048313442305', 'baseball', 'holding', 'man', 'player', 'bat']
['931209536077225984', 'sign', 'attached', 'writing', 'lines', 'white']
['931218695111704576', 'bed', 'laying', 'scissors', 'book', 'blanket']
['931247770136207362', 'sitting', 'keyboard', 'book', 'image', 'close']
['931253047468191746', 'woman', 'girl', 'playing', 'wii', 'room']
['931273486965923845', 'sign', 'yellow', 'picture', 'toilet', 'shown']
['931284151734538240', 'sign', 'writing', 'lines', 'signs', 'cover']
['931285870207832064', 'sign', 'street', 'sky', 'white', 'black']
['931310930121469952', 'man', 'wearing', 'woman', 'cell', 'suit']
['931316232904638464', 'bathroom', 'sitting', 'cat', 'toothbrush', 'sink']
['931343690701918208', 'woman', 'man', 'people', 'cell', 'women']
['931358326922780672', 'green', 'woman', 'baby', 'wearing', 'sitting']
['931365413744730112', 'sign', 'white', 'book', 'bed', 'image']
['931373942236962817', 'woman', 'girl', 'brushing', 'hair', 'young']
['931393962992074752', 'sign', 'white', 'says', 'street', 'lines']
['931435313804795904', 'bed', 'laptop', 'scissors', 'sitting', 'white']
['931448821149704192', 'sign', 'street', 'writing', 'man', 'picture']
['931458460037931008', 'cover', 'colored', 'colorful', 'baseball', 'pillows']
['931472789067960320', 'keyboard', 'disc', 'action', 'mouse', 'cup']
['931491620285009920', 'table', 'coffee', 'different', 'types', 'food']
['931503011213561858', 'sign', 'street', 'white', 'sky', 'turn']
['931521866279407616', 'table', 'display', 'sitting', 'plate', 'donuts']
['931542740449587200', 'sign', 'table', 'writing', 'sitting', 'red']
['931545390314336257', 'woman', 'man', 'standing', 'keyboard', 'laptop']
['931592093411299328', 'woman', 'man', 'standing', 'mirror', 'wine']
['931597939587235841', 'cake', 'woman', 'holding', 'picture', 'playing']
['931605744503476226', 'cell', 'phone', 'cellphone', 'stack', 'sitting']
['931612637464547331', 'bed', 'person', 'laptop', 'lying', 'pair']
['931617321973624837', 'sign', 'picture', 'mouse', 'surfboard', 'photo']
['931630921739943936', 'sign', 'street', 'white', 'writing', 'parking']
['931635656803213314', 'group', 'people', 'blue', 'watching', 'field']
['931677407093936129', 'man', 'people', 'picture', 'phone', 'cell']
['931686030230544385', 'keyboard', 'tennis', 'playing', 'holding', 'woman']
['931687073542635520', 'white', 'sign', 'picture', 'background', 'race']
['931703905200766976', 'wii', 'remote', 'game', 'controller', 'controllers']
['931704486065733633', 'holding', 'person', 'hand', 'cup', 'table']
['931727717573316608', 'woman', 'phone', 'cell', 'holding', 'young']
['931764835620188160', 'sign', 'writing', 'white', 'baseball', 'lines']
['931804205802647552', 'colored', 'black', 'colorful', 'lit', 'cover']
['931842310312267776', 'woman', 'pink', 'phone', 'cell', 'player']
['931853740373676032', 'boy', 'wearing', 'tie', 'man', 'young']
['931863802286444544', 'photos', 'board', 'sign', 'man', 'ball']
['931872461674696704', 'woman', 'different', 'pictures', 'man', 'coffee']
['931874353976938497', 'people', 'sitting', 'room', 'table', 'group']
['931896781214048257', 'sign', 'picture', 'writing', 'clock', 'photos']
['931898224994148355', 'refrigerator', 'fridge', 'white', 'kitchen', 'open']
['931907734584332294', 'sign', 'cake', 'window', 'train', 'wall']
['931926854340108288', 'man', 'talking', 'wearing', 'phone', 'woman']
['931968802643877888', 'displayed', 'banana', 'different', 'sitting', 'sign']
['931978364247859200', 'floor', 'sitting', 'window', 'white', 'person']
['931978846689288194', 'sign', 'white', 'paper', 'picture', 'shirt']
['932019389049851905', 'street', 'night', 'lights', 'cars', 'city']
['932026136921628673', 'scissors', 'table', 'poles', 'photo', 'sitting']
['932039789280407554', 'pink', 'sitting', 'baby', 'woman', 'girl']
['932040727898607617', 'sign', 'sky', 'street', 'blue', 'player']
['932048505568239616', 'bed', 'towels', 'bedroom', 'view', 'bench']
['932054630741065728', 'man', 'keyboard', 'looking', 'playing', 'laptop']
['932090098044342277', 'man', 'tie', 'suit', 'wearing', 'smiling']
['932110345040048128', 'road', 'truck', 'street', 'man', 'woman']
['932110693536432128', 'woman', 'standing', 'girl', 'child', 'man']
['932184535953039360', 'kite', 'green', 'background', 'view', 'area']
['932188470478622720', 'airplane', 'plane', 'sky', 'air', 'large']
['932211655068434432', 'sign', 'street', 'pole', 'signs', 'post']
['932243524917125121', 'woman', 'picture', 'street', 'sign', 'horse']
['932250505270759424', 'sign', 'white', 'street', 'black', 'close']
['932254848409571328', 'laptop', 'table', 'desk', 'sitting', 'wooden']
['932270525472231425', 'white', 'yellow', 'sitting', 'table', 'bowl']
['932300768606081025', 'sitting', 'lot', 'background', 'road', 'view']
['932332998590046208', 'display', 'different', 'store', 'keyboard', 'green']
['932340650015645696', 'sign', 'kitchen', 'picture', 'hanging', 'blue']
['932349013407555584', 'clock', 'baseball', 'holding', 'book', 'sitting']
['932351509878247425', 'picture', 'man', 'holding', 'tie', 'writing']
['932353655130480640', 'woman', 'picture', 'person', 'surfboard', 'cat']
['932359465466236928', 'sign', 'stop', 'street', 'turn', 'traffic']
['932402657154646016', 'sitting', 'man', 'race', 'beach', 'air']
['932406343801229312', 'parking', 'truck', 'red', 'lot', 'car']
['932431824097120256', 'people', 'man', 'cell', 'woman', 'phone']
['932451738841477120', 'people', 'group', 'woman', 'pictures', 'table']
['932460057886785536', 'keyboard', 'sitting', 'laptop', 'close', 'mouse']
['932494960632483841', 'man', 'woman', 'wearing', 'holding', 'doughnut']
['932518578133143552', 'sign', 'street', 'sky', 'white', 'blue']
['932527132743368704', 'soccer', 'field', 'frisbee', 'playing', 'colored']
['932582096652111874', 'types', 'store', 'different', 'display', 'keyboard']
['932590914563911682', 'sitting', 'flowers', 'picture', 'man', 'view']
['932598106750889984', 'plate', 'bowl', 'broccoli', 'food', 'pasta']
['932601837735366656', 'wii', 'book', 'game', 'video', 'screen']
['932610052619407360', 'man', 'woman', 'people', 'watching', 'food']
['932632990789832705', 'blue', 'cake', 'train', 'picture', 'air']
['932636894277627905', 'beach', 'man', 'frisbee', 'dog', 'person']
['932646126850904064', 'laying', 'cat', 'ground', 'lying', 'sitting']
['932661729359691776', 'signs', 'street', 'colored', 'bus', 'area']
['932684790435844097', 'laying', 'black', 'sitting', 'car', 'lot']
['932686234387968000', 'sign', 'wii', 'writing', 'book', 'remote']
['932687658354135042', 'black', 'white', 'cat', 'sitting', 'laying']
['932688679201488897', 'man', 'men', 'standing', 'people', 'street']
['932694107004260352', 'woman', 'wearing', 'phone', 'young', 'cell']
['932706990488539137', 'sign', 'holding', 'street', 'air', 'says']
['932710712664903680', 'store', 'people', 'man', 'types', 'bunch']
['932714599702499328', 'sign', 'street', 'sky', 'white', 'black']
['932723244192423936', 'types', 'different', 'displayed', 'pile', 'sitting']
['932734901409009664', 'ball', 'air', 'player', 'baseball', 'holding']
['932746454770356225', 'fruit', 'bananas', 'table', 'fries', 'food']
['932765176818003969', 'sign', 'writing', 'book', 'screen', 'picture']
['932795129655463938', 'man', 'blue', 'baseball', 'wearing', 'player']
['932802458853679104', 'sign', 'flying', 'white', 'birds', 'sky']
['932814124274331649', 'girl', 'woman', 'pink', 'girls', 'young']
['932823402233991168', 'different', 'types', 'signs', 'cell', 'writing']
['932842408173240320', 'sign', 'writing', 'parking', 'cell', 'white']
['932854799896231936', 'book', 'keyboard', 'writing', 'remotes', 'signs']
['932876275676532736', 'people', 'luggage', 'train', 'bus', 'line']
['932936496532746240', 'street', 'people', 'sitting', 'area', 'parking']
['932942139830435840', 'dark', 'sign', 'lit', 'sky', 'sitting']
['932948745372782592', 'sign', 'street', 'road', 'sky', 'writing']
['932995346787168258', 'man', 'cell', 'phone', 'picture', 'photo']
['933011001674555393', 'cake', 'party', 'people', 'women', 'group']
['933018237247225856', 'sign', 'white', 'street', 'sky', 'close']
['933019352558948352', 'sign', 'street', 'white', 'turn', 'lines']
['933040061720989697', 'cell', 'phone', 'woman', 'talking', 'man']
['933107577352634373', 'man', 'suit', 'tie', 'wearing', 'black']
['933127448719486977', 'bed', 'sitting', 'room', 'couch', 'bedroom']
['933182830909280256', 'television', 'man', 'woman', 'tv', 'watching']
['933204298829312000', 'sitting', 'keyboard', 'screen', 'cellphone', 'white']
['933208671512805377', 'keyboard', 'mouse', 'cover', 'cell', 'game']
['933232497919430656', 'types', 'different', 'displayed', 'pile', 'sitting']
['933236915045769217', 'sign', 'writing', 'table', 'birthday', 'box']
['933260378506649600', 'train', 'building', 'outside', 'bridge', 'water']
['933262627924406272', 'papers', 'surfboard', 'sitting', 'table', 'white']
['933277468118659073', 'signs', 'picture', 'large', 'sitting', 'road']
['933308882847494144', 'sign', 'street', 'writing', 'blue', 'sky']
['933327898248908800', 'man', 'wearing', 'tie', 'woman', 'hair']
['933348137229520899', 'man', 'person', 'riding', 'skateboard', 'woman']
['933370544740847617', 'parking', 'car', 'cars', 'street', 'lot']
['933389316784566272', 'keyboard', 'action', 'female', 'playing', 'disc']
['933431699588993024', 'street', 'woman', 'man', 'black', 'suit']
['933466049697198080', 'wii', 'white', 'remote', 'controllers', 'turn']
['933476808024043521', 'sign', 'street', 'white', 'black', 'sitting']
['933477935272558592', 'sign', 'parking', 'turn', 'remote', 'lines']
['933491571013668864', 'woman', 'playing', 'tennis', 'young', 'girl']
['933506146786316288', 'holding', 'table', 'cup', 'woman', 'player']
['933519976853622784', 'table', 'cake', 'sitting', 'bed', 'stuffed']
['933524186076729346', 'sign', 'street', 'white', 'close', 'air']
['933535156698263552', 'bench', 'blue', 'close', 'sitting', 'purple']
['933544031820197888', 'sign', 'sky', 'white', 'street', 'sitting']
['933545064059621376', 'woman', 'young', 'boy', 'cell', 'smiling']
['933557955127119872', 'dark', 'sky', 'lit', 'night', 'blurry']
['933590458172768256', 'types', 'air', 'like', 'table', 'sky']
['933610058633699328', 'woman', 'cell', 'phone', 'girl', 'pink']
['933665289664958464', 'man', 'picture', 'smiling', 'people', 'wearing']
['933684852985094144', 'sign', 'white', 'street', 'writing', 'close']
['933685982439792646', 'sign', 'white', 'street', 'sky', 'black']
['933688330621014017', 'street', 'sign', 'white', 'sky', 'lines']
['933699492477534216', 'red', 'phone', 'sitting', 'wall', 'television']
['933714528445042688', 'man', 'tie', 'wearing', 'shirt', 'young']
['933718652834271234', 'white', 'red', 'sitting', 'picture', 'pink']
['933739139727544320', 'sign', 'writing', 'business', 'baseball', 'picture']
['933740526590877696', 'sign', 'street', 'white', 'blue', 'sky']
['933746101311635457', 'white', 'bench', 'sitting', 'large', 'sits']
['933762234496552960', 'holding', 'picture', 'person', 'man', 'air']
['933776047862112256', 'desk', 'keyboard', 'table', 'sitting', 'mouse']
['933838478986633216', 'holding', 'hand', 'person', 'wii', 'air']
['933915049256656896', 'man', 'woman', 'picture', 'holding', 'wearing']
['934037846905810944', 'sign', 'street', 'says', 'white', 'photo']
['934083641835077632', 'sign', 'street', 'writing', 'road', 'sky']
['934095278629470208', 'sign', 'writing', 'picture', 'cover', 'parking']
['934101804819894273', 'writing', 'sign', 'baseball', 'lines', 'parking']
['934105490996563968', 'sign', 'white', 'scissors', 'writing', 'red']
['934120346948718592', 'man', 'holding', 'woman', 'sitting', 'desk']
['934129758358704128', 'graffiti', 'sign', 'parking', 'display', 'window']
['934133365770457089', 'hat', 'wearing', 'pink', 'red', 'brown']
['934162040582803457', 'motorcycle', 'black', 'white', 'cat', 'sitting']
['934174614011482112', 'remote', 'book', 'television', 'wii', 'game']
['934221664975540230', 'night', 'lights', 'lit', 'bar', 'wine']
['934244160906735616', 'man', 'people', 'woman', 'eating', 'doughnut']
['934261446103453697', 'desk', 'woman', 'clock', 'playing', 'room']
['934278505227014144', 'window', 'sink', 'picture', 'mirror', 'cat']
['934302504057167872', 'signs', 'frisbee', 'air', 'man', 'different']
['934349703910531074', 'white', 'black', 'large', 'view', 'keyboard']
['934355235555831808', 'signs', 'street', 'night', 'city', 'people']
['934458982651125761', 'refrigerator', 'items', 'sitting', 'table', 'office']
['934464503873523713', 'sign', 'wii', 'writing', 'turn', 'game']
['934471830928211968', 'keyboard', 'book', 'picture', 'man', 'action']
['934496034750951424', 'picture', 'wearing', 'dog', 'photo', 'head']
['934523001579687936', 'street', 'cars', 'city', 'parked', 'car']
['934605917076647936', 'keyboard', 'mouse', 'cover', 'book', 'cellphone']
['934611818852392960', 'book', 'keyboard', 'writing', 'sign', 'cover']
['934631087237681152', 'sign', 'writing', 'cell', 'apple', 'lines']
['934661459895873536', 'man', 'phone', 'cell', 'talking', 'picture']
['934664313108926464', 'sign', 'street', 'sitting', 'image', 'displayed']
['934693707714125824', 'sitting', 'inside', 'luggage', 'filled', 'small']
['934701460931035137', 'different', 'table', 'boxes', 'sitting', 'signs']
['934716025404141569', 'keyboard', 'mouse', 'desk', 'sitting', 'black']
['934760442613960705', 'hat', 'wearing', 'man', 'woman', 'holding']
['934778891415277568', 'table', 'person', 'sitting', 'bed', 'lying']
['934797499180740609', 'sign', 'street', 'picture', 'turn', 'white']
