['682716753374351360', 'different', 'display', 'types', 'sitting', 'donuts']
['838693894296592385', 'man', 'wearing', 'woman', 'tie', 'suit']
['838704816557805569', 'sitting', 'green', 'white', 'table', 'close']
['838714824578125824', 'sign', 'sitting', 'bunch', 'different', 'street']
['838749375820148736', 'wire', 'sitting', 'wooden', 'wall', 'fence']
['838750988764921856', 'flying', 'sky', 'man', 'kites', 'air']
['838760801540452352', 'signs', 'sign', 'street', 'sitting', 'different']
['838765114119569408', 'grass', 'frisbee', 'white', 'dog', 'black']
['838771416547799040', 'night', 'sitting', 'dark', 'red', 'picture']
['838779435172032514', 'picture', 'sitting', 'black', 'sign', 'white']
['838784658221432832', 'man', 'picture', 'wearing', 'holding', 'phone']
['838864907596595201', 'scissors', 'sitting', 'man', 'red', 'pole']
['838880741576617984', 'bench', 'sitting', 'park', 'road', 'street']
['838903209762619392', 'train', 'station', 'white', 'sitting', 'tracks']
['838906194638979073', 'man', 'skateboard', 'wearing', 'holding', 'standing']
['838951429209473025', 'people', 'group', 'table', 'sitting', 'men']
['838971702088388609', 'man', 'sitting', 'skateboard', 'laying', 'person']
['838972646691852292', 'sign', 'signs', 'yellow', 'parking', 'different']
['838985836968333312', 'signs', 'sitting', 'sit', 'different', 'items']
['838986990666330112', 'man', 'skateboard', 'truck', 'air', 'person']
['839058606901231616', 'street', 'signs', 'sign', 'different', 'pole']
['839067282391326724', 'sign', 'sitting', 'green', 'yellow', 'writing']
['839072301740077056', 'sitting', 'green', 'white', 'table', 'close']
['839086335096942592', 'baseball', 'different', 'black', 'picture', 'white']
['839115018054549504', 'red', 'white', 'different', 'picture', 'sitting']
['839127181926133761', 'black', 'white', 'picture', 'photo', 'sitting']
['839141174396997633', 'signs', 'different', 'street', 'sign', 'sitting']
['839172402726731778', 'plate', 'carrots', 'vegetables', 'dogs', 'sitting']
['839184487984549888', 'sign', 'photos', 'display', 'sitting', 'man']
['839202079432409089', 'red', 'sitting', 'pink', 'laying', 'colored']
['839207100702060544', 'sign', 'street', 'sitting', 'signs', 'writing']
['839214061506146304', 'sky', 'flying', 'white', 'light', 'sitting']
['839254057898266625', 'different', 'items', 'wall', 'clocks', 'sitting']
['839260024262230023', 'street', 'bear', 'sign', 'teddy', 'man']
['839263693367988224', 'baseball', 'picture', 'sitting', 'black', 'sign']
['839265421635305472', 'sign', 'street', 'white', 'signs', 'writing']
['839291535870967808', 'man', 'people', 'woman', 'sitting', 'phone']
['839297711744638978', 'bowl', 'table', 'fruit', 'man', 'food']
['839297801649455104', 'sky', 'flying', 'man', 'ocean', 'water']
['839301759344390144', 'street', 'road', 'cars', 'station', 'city']
['839332255277404161', 'man', 'sitting', 'woman', 'holding', 'picture']
['839350497848995840', 'black', 'white', 'sitting', 'picture', 'photo']
['839388729571590144', 'sign', 'different', 'lined', 'sit', 'scissors']
['839393427364143104', 'table', 'sitting', 'bottles', 'glass', 'wine']
['839429492183556096', 'sitting', 'wooden', 'table', 'wood', 'room']
['839431939668897792', 'sign', 'street', 'signs', 'sitting', 'pole']
['839443468338540544', 'sitting', 'green', 'white', 'table', 'close']
['839446757696278528', 'man', 'woman', 'phone', 'holding', 'cell']
['839454388452274178', 'sign', 'street', 'signs', 'pole', 'clock']
['839468506731143169', 'different', 'picture', 'remote', 'photo', 'white']
['839474305889153024', 'woman', 'holding', 'man', 'picture', 'wearing']
['839482540943634432', 'wearing', 'white', 'man', 'tie', 'hat']
['839487481556893696', 'picture', 'white', 'sitting', 'ready', 'baseball']
['839491693049171968', 'red', 'traffic', 'light', 'lights', 'sign']
['839505494158913536', 'man', 'wearing', 'hat', 'woman', 'white']
['839506112755949568', 'sign', 'street', 'signs', 'different', 'writing']
['839518156800524293', 'clock', 'wall', 'sitting', 'sign', 'old']
['839523546237894657', 'street', 'signs', 'sign', 'pole', 'different']
['839523753256239106', 'man', 'black', 'looking', 'white', 'wearing']
['839566542660636672', 'sign', 'street', 'signs', 'sitting', 'writing']
['839600454182944768', 'picture', 'white', 'black', 'photo', 'sign']
['839610018349604864', 'kite', 'orange', 'sitting', 'sky', 'sign']
['839653919970091008', 'white', 'cat', 'laying', 'bed', 'standing']
['839665738113773569', 'street', 'clock', 'building', 'traffic', 'light']
['839676220862267392', 'room', 'sitting', 'living', 'table', 'chairs']
['839715995447078912', 'sign', 'different', 'signs', 'sitting', 'street']
['839737604681654272', 'man', 'holding', 'playing', 'sitting', 'game']
['839761995989659648', 'white', 'wall', 'tennis', 'sitting', 'racket']
['839766842340216832', 'sign', 'street', 'black', 'white', 'picture']
['839779302560444416', 'man', 'game', 'person', 'playing', 'holding']
['839794926082629632', 'sitting', 'man', 'people', 'food', 'table']
['839798299985076226', 'street', 'signs', 'sign', 'different', 'sitting']
['839845853082824705', 'sign', 'street', 'signs', 'road', 'sitting']
['839856340755496960', 'man', 'person', 'sitting', 'woman', 'black']
['839861949777195010', 'white', 'wall', 'different', 'flying', 'sitting']
['839862395468189697', 'lights', 'bathroom', 'room', 'light', 'sitting']
['839876786502582272', 'man', 'riding', 'wave', 'surfboard', 'water']
['839895025005785088', 'sitting', 'wall', 'sign', 'white', 'red']
['839902313124782080', 'street', 'signs', 'sign', 'different', 'sitting']
['839917962677084160', 'sign', 'black', 'picture', 'different', 'remote']
['839919308356665344', 'picture', 'man', 'black', 'air', 'sign']
['839954174297112576', 'man', 'bear', 'sitting', 'teddy', 'stuffed']
['839961972007325697', 'men', 'man', 'picture', 'holding', 'sitting']
['839968732252246016', 'man', 'horse', 'air', 'black', 'wearing']
['839973813806903296', 'food', 'cutting', 'board', 'kitchen', 'bowl']
['839978921097629697', 'sign', 'cake', 'table', 'sitting', 'street']
['839979195757441024', 'traffic', 'light', 'street', 'lights', 'car']
['840006160660983809', 'water', 'beach', 'sitting', 'ocean', 'bench']
['840025063537565697', 'sitting', 'black', 'laying', 'ground', 'different']
['840034112903745537', 'white', 'wearing', 'black', 'hat', 'close']
['840042068034650112', 'birds', 'sitting', 'tree', 'white', 'pole']
['840056295197663232', 'remote', 'game', 'different', 'sitting', 'remotes']
['840082283071598592', 'sign', 'man', 'store', 'book', 'sitting']
['840120594746171392', 'picture', 'black', 'sign', 'photo', 'white']
['840132176620396544', 'wearing', 'tie', 'man', 'suit', 'young']
['840178023181766656', 'air', 'traffic', 'man', 'street', 'player']
['840182334460694528', 'sitting', 'green', 'white', 'table', 'close']
['840225661117706240', 'man', 'suit', 'wearing', 'tie', 'picture']
['840248896337137669', 'sitting', 'table', 'juice', 'counter', 'bottle']
['840262112870092800', 'street', 'sign', 'signs', 'pole', 'sitting']
['840267469684146179', 'store', 'filled', 'shop', 'different', 'shelves']
['840268356116717569', 'man', 'sitting', 'skateboard', 'person', 'air']
['840292763165843456', 'pizza', 'toppings', 'sitting', 'table', 'tomatoes']
['840293077428273152', 'sitting', 'man', 'book', 'picture', 'keyboard']
['840294915972186113', 'man', 'white', 'black', 'wearing', 'woman']
['840312745824276481', 'woman', 'man', 'phone', 'holding', 'cell']
['840313681502191619', 'park', 'water', 'river', 'sitting', 'bench']
['840325415956860929', 'sign', 'sitting', 'wall', 'clock', 'table']
['840337857776513024', 'street', 'sign', 'signs', 'road', 'sitting']
['840363096715669504', 'sign', 'street', 'signs', 'white', 'sitting']
['840367947851943936', 'sitting', 'people', 'group', 'men', 'women']
['840383082653990913', 'white', 'bathroom', 'sitting', 'cat', 'red']
['840393164334731265', 'street', 'sign', 'signs', 'man', 'people']
['840400343557144576', 'sign', 'signs', 'street', 'different', 'picture']
['840416391991709696', 'truck', 'road', 'car', 'black', 'red']
['840429992823648258', 'sitting', 'man', 'skateboard', 'person', 'sits']
['840469423135834113', 'black', 'photo', 'picture', 'white', 'sitting']
['840471224799055872', 'holding', 'sign', 'woman', 'man', 'boy']
['840523218570088448', 'sign', 'street', 'signs', 'sitting', 'white']
['840531151303385090', 'sign', 'sitting', 'signs', 'close', 'street']
['840532577798766592', 'street', 'signs', 'sign', 'pole', 'different']
['840553541882261505', 'sitting', 'green', 'white', 'table', 'close']
['840590939408236544', 'sign', 'signs', 'street', 'white', 'sitting']
['840600029601632256', 'sign', 'street', 'signs', 'sitting', 'pole']
['840638247420211200', 'woman', 'cell', 'phone', 'man', 'taking']
['840654831677235200', 'road', 'grass', 'people', 'field', 'water']
['840675984038862850', 'laying', 'pair', 'scissors', 'frisbee', 'sitting']
['840759907813085184', 'street', 'sign', 'signs', 'sitting', 'black']
['840772957592993792', 'sign', 'street', 'traffic', 'light', 'road']
['840773147511017472', 'man', 'sign', 'woman', 'picture', 'sitting']
['840859165736226816', 'men', 'holding', 'standing', 'women', 'woman']
['840882910089494528', 'man', 'phone', 'woman', 'cell', 'hair']
['840901404944420865', 'street', 'sign', 'signs', 'sitting', 'white']
['840913000689094656', 'man', 'chairs', 'people', 'sitting', 'woman']
['840921183507890176', 'sitting', 'green', 'white', 'table', 'close']
['840923033938362370', 'sign', 'picture', 'black', 'sitting', 'white']
['840925394157129728', 'red', 'man', 'wearing', 'white', 'wall']
['840942465544781826', 'street', 'sign', 'different', 'signs', 'close']
['840970527263084545', 'woman', 'picture', 'man', 'holding', 'young']
['840987688455012353', 'man', 'playing', 'baseball', 'player', 'frisbee']
['841011872409231363', 'sign', 'signs', 'street', 'picture', 'writing']
['841035348469796864', 'man', 'sitting', 'woman', 'tv', 'television']
['841091555637264385', 'woman', 'man', 'sitting', 'wearing', 'black']
['841167087905198081', 'sitting', 'grass', 'fence', 'tennis', 'white']
['841192475729453056', 'skateboard', 'man', 'trick', 'air', 'skateboarder']
['841196978243588096', 'sitting', 'phone', 'woman', 'cell', 'holding']
['841241146558832640', 'flying', 'birds', 'lines', 'sitting', 'white']
['841247179096379392', 'picture', 'holding', 'photo', 'men', 'standing']
['841264410417070080', 'man', 'holding', 'sitting', 'bear', 'sign']
['841281191374385152', 'dog', 'sitting', 'bear', 'teddy', 'bench']
['841281965462556672', 'table', 'sitting', 'food', 'vegetables', 'people']
['841282967901220864', 'sky', 'white', 'air', 'flying', 'blue']
['841287262126129153', 'car', 'black', 'view', 'sitting', 'motorcycle']
['841348428265213954', 'man', 'black', 'air', 'picture', 'holding']
['841349018659770368', 'trees', 'tree', 'black', 'birds', 'sitting']
['841358798489079812', 'street', 'sign', 'signs', 'sitting', 'sky']
['841371718572728320', 'sign', 'street', 'signs', 'white', 'sitting']
['841378525345140737', 'man', 'picture', 'black', 'white', 'wearing']
['841387327909957632', 'sign', 'street', 'picture', 'signs', 'white']
['841417899080208384', 'black', 'picture', 'white', 'photo', 'sign']
['841426061636317184', 'man', 'sitting', 'woman', 'mirror', 'holding']
['841426597328621571', 'air', 'man', 'jump', 'skateboard', 'jumping']
['841428380314685441', 'street', 'signs', 'sign', 'different', 'white']
['841436543554211840', 'red', 'parked', 'truck', 'motorcycle', 'sitting']
['841443394475945985', 'street', 'traffic', 'road', 'cars', 'light']
['841452074307092480', 'sitting', 'sign', 'white', 'wall', 'photo']
['841496172439187456', 'street', 'signs', 'different', 'sign', 'pole']
['841509276808073216', 'woman', 'phone', 'holding', 'cell', 'teeth']
['841528734964310016', 'inside', 'sitting', 'man', 'cat', 'skateboard']
['841545547718709249', 'sign', 'picture', 'different', 'street', 'signs']
['841548944479944704', 'sign', 'red', 'street', 'signs', 'white']
['841572399011119105', 'sign', 'street', 'signs', 'road', 'sitting']
['841576844990152704', 'player', 'man', 'sitting', 'game', 'person']
['841587912068202497', 'sign', 'signs', 'street', 'different', 'sitting']
['841608853473107969', 'snow', 'sitting', 'boats', 'blue', 'water']
['841609332307480577', 'sign', 'street', 'wall', 'signs', 'road']
['841618955055837184', 'sitting', 'street', 'road', 'bench', 'red']
['841650352873193473', 'sign', 'black', 'street', 'white', 'picture']
['841674337438572547', 'sitting', 'men', 'woman', 'man', 'people']
['841741800708571136', 'man', 'sign', 'picture', 'wearing', 'woman']
['841744451240357888', 'road', 'street', 'park', 'cars', 'traffic']
['841747880671084544', 'sign', 'sitting', 'television', 'wall', 'screen']
['841762534805929984', 'cake', 'sitting', 'chocolate', 'piece', 'plate']
['841768463161012225', 'man', 'black', 'baseball', 'holding', 'wearing']
['841770147157270528', 'sign', 'street', 'signs', 'pole', 'sitting']
['841780383368781824', 'man', 'sitting', 'woman', 'holding', 'sign']
['841783464969961472', 'different', 'remote', 'signs', 'sitting', 'white']
['841818340331016192', 'street', 'traffic', 'signs', 'sitting', 'light']
['841830262757593089', 'sign', 'sitting', 'white', 'picture', 'black']
['841845848594096132', 'remote', 'different', 'sitting', 'picture', 'signs']
['841868665180037122', 'sitting', 'picture', 'remote', 'different', 'phone']
['841881199299706880', 'bear', 'teddy', 'sitting', 'sign', 'black']
['841913929194446851', 'water', 'light', 'traffic', 'night', 'sitting']
['841959697896902658', 'trees', 'riding', 'people', 'forest', 'bike']
['841960094296358912', 'cup', 'coffee', 'sitting', 'plate', 'white']
['842026156870234112', 'blue', 'bed', 'white', 'green', 'bear']
['842036304502235137', 'sitting', 'green', 'white', 'table', 'close']
['842057792865345536', 'plate', 'donuts', 'sitting', 'bread', 'box']
['842062826889965568', 'sign', 'street', 'signs', 'pole', 'white']
['842075856327585796', 'signs', 'street', 'different', 'traffic', 'close']
['842090282040610822', 'baseball', 'player', 'players', 'man', 'white']
['842100391311495168', 'sitting', 'white', 'book', 'picture', 'remote']
['842154267221848064', 'people', 'sitting', 'man', 'men', 'table']
['842180913052151808', 'table', 'cutting', 'food', 'board', 'vegetables']
['842239256546369536', 'man', 'woman', 'sitting', 'laying', 'skateboard']
['842246469553864704', 'black', 'picture', 'sitting', 'white', 'baseball']
['842316070224568320', 'people', 'bench', 'park', 'sitting', 'group']
['842322480366727169', 'man', 'game', 'people', 'baseball', 'playing']
['842330146099077120', 'sign', 'white', 'black', 'picture', 'sitting']
['842330915493801984', 'sign', 'signs', 'street', 'picture', 'black']
['842378600884011009', 'sign', 'white', 'picture', 'black', 'sitting']
['842393285796728832', 'sign', 'black', 'sitting', 'white', 'street']
['842395293031231488', 'man', 'wearing', 'tie', 'young', 'shirt']
['842401248154419201', 'sitting', 'green', 'white', 'table', 'close']
['842401428534628355', 'different', 'sitting', 'picture', 'white', 'sign']
['842408487397269505', 'yellow', 'sitting', 'orange', 'white', 'blue']
['842433956003905537', 'street', 'traffic', 'blue', 'sky', 'pole']
['842444063118901248', 'sign', 'red', 'white', 'sitting', 'street']
['842452883106852865', 'woman', 'sitting', 'face', 'girl', 'little']
['842465757636247558', 'holding', 'man', 'hand', 'sitting', 'laying']
['842473326907953154', 'sign', 'red', 'street', 'sitting', 'signs']
['842474340981522432', 'water', 'road', 'view', 'sitting', 'ocean']
['842522300612337664', 'sitting', 'sign', 'book', 'signs', 'scissors']
